STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/27/2015,4.92,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,71,",,W",56,",,W",50,",,W",60,",,W",8.9,",,W",14.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/28/2015,3.36,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,78,",,W",65,",,W",180,",,W",170,",,W",8.9,",,W",15,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/29/2015,2.68,",,W",0.11,",,W,2400",0,",,W,",0,",,W,",,,83,",,W",72,",,W",170,",,W",150,",,W",10.1,",,W",18.1,",,W",1,",,W",,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/30/2015,8.28,",,W",1.26,",,W,2400",0,",,W,",0,",,W,",,,79,",,W",59,",,W",10,",,W",20,",,W",16.1,",,W",27.1,",,W",1,",,W",,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/1/2015,8.72,",,W",0.09,",,W,2400",0,",,W,",0,",,W,",,,64,",,W",56,",,W",30,",,W",40,",,W",16.1,",,W",23.9,",,W",1,",,W",,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/2/2015,12.53,",,W",1.08,",,W,2400",0,",,W,",0,",,W,",,,57,",,W",48,",,W",60,",,W",60,",,W",23,",,W",32,",,W",1,",,W",,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/3/2015,11.41,",,W",0.35,",,W,2400",0,",,W,",0,",,W,",,,55,",,W",49,",,W",60,",,W",50,",,W",21,",,W",31.1,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/4/2015,10.74,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,63,",,W",53,",,W",60,",,W",80,",,W",21,",,W",29.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/5/2015,6.26,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,67,",,W",52,",,W",60,",,W",50,",,W",15,",,W",21,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/6/2015,1.57,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,73,",,W",52,",,W",70,",,W",60,",,W",8.9,",,W",12.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/7/2015,2.91,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,73,",,W",58,",,W",300,",,W",290,",,W",8.1,",,W",15,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/8/2015,3.36,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,72,",,W",59,",,W",150,",,W",160,",,W",8.9,",,W",15,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/9/2015,4.03,",,W",0.89,",,W,2400",0,",,W,",0,",,W,",,,78,",,W",61,",,W",290,",,W",270,",,W",17,",,W",28,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/10/2015,2.46,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,65,",,W",50,",,W",300,",,W",310,",,W",12.1,",,W",21.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/11/2015,3.8,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,69,",,W",53,",,W",260,",,W",250,",,W",10.1,",,W",17,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/12/2015,3.8,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,77,",,W",56,",,W",160,",,W",160,",,W",10.1,",,W",17,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/13/2015,3.58,",,W",0.01,",,W,2400",0,",,W,",0,",,W,",,,72,",,W",61,",,W",250,",,W",260,",,W",10.1,",,W",16.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/14/2015,3.8,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,69,",,W",57,",,W",290,",,W",290,",,W",12.1,",,W",19,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/15/2015,4.03,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,64,",,W",51,",,W",260,",,W",250,",,W",10.1,",,W",17,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/16/2015,5.37,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,64,",,W",53,",,W",300,",,W",290,",,W",13,",,W",21.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/17/2015,5.82,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,56,",,W",42,",,W",310,",,W",270,",,W",13,",,W",23.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/18/2015,4.92,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,50,",,W",38,",,W",300,",,W",300,",,W",16.1,",,W",25.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/19/2015,3.8,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,53,",,W",35,",,W",250,",,W",250,",,W",14.1,",,W",23.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/20/2015,6.04,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,70,",,W",48,",,W",250,",,W",250,",,W",14.1,",,W",23.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/21/2015,2.24,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,76,",,W",57,",,W",250,",,W",240,",,W",12.1,",,W",18.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/22/2015,4.7,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,75,",,W",58,",,W",260,",,W",260,",,W",12.1,",,W",19,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/23/2015,6.71,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,65,",,W",45,",,W",60,",,W",290,",,W",14.1,",,W",21.9,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/24/2015,4.03,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,57,",,W",40,",,W",70,",,W",60,",,W",10.1,",,W",15,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/25/2015,4.92,",,W",0.05,",,W,2400",0,",,W,",0,",,W,",,,68,",,W",48,",,W",360,",,W",20,",,W",13,",,W",21.9,",,W",1,",,W",,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/26/2015,3.8,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,58,",,W",46,",,W",60,",,W",30,",,W",12.1,",,W",19,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/27/2015,4.47,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,59,",,W",45,",,W",120,",,W",60,",,W",10.1,",,W",15,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/28/2015,6.71,",,W",1.4,",,W,2400",0,",,W,",0,",,W,",,,69,",,W",53,",,W",100,",,W",190,",,W",14.1,",,W",28,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/29/2015,6.49,",,W",0.04,",,W,2400",0,",,W,",0,",,W,",,,73,",,W",57,",,W",280,",,W",280,",,W",17,",,W",30,",,W",1,",,W",,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/30/2015,5.82,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,61,",,W",48,",,W",320,",,W",310,",,W",13,",,W",23.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/31/2015,2.91,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,56,",,W",42,",,W",10,",,W",40,",,W",10.1,",,W",16.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/1/2015,4.92,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,65,",,W",54,",,W",240,",,W",240,",,W",16.1,",,W",23,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/2/2015,2.01,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,63,",,W",54,",,W",290,",,W",240,",,W",8.1,",,W",14.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/3/2015,2.46,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,72,",,W",48,",,W",240,",,W",250,",,W",8.1,",,W",13,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/4/2015,2.46,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,70,",,W",56,",,W",150,",,W",170,",,W",8.9,",,W",14.1,",,W",1,",,W",,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/5/2015,2.01,",,W",0.01,",,W,2400",0,",,W,",0,",,W,",,,71,",,W",56,",,W",240,",,W",250,",,W",8.9,",,W",16.1,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/6/2015,4.7,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,74,",,W",66,",,W",240,",,W",240,",,W",14.1,",,W",25.9,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/7/2015,4.47,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,72,",,W",53,",,W",310,",,W",310,",,W",12.1,",,W",19,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/8/2015,3.58,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,56,",,W",46,",,W",310,",,W",310,",,W",15,",,W",23,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/9/2015,2.01,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,59,",,W",43,",,W",270,",,W",270,",,W",8.9,",,W",13,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/10/2015,9.84,",,W",0.26,",,W,2400",0,",,W,",0,",,W,",,,57,",,W",51,",,W",70,",,W",60,",,W",23,",,W",34,",,W",1,",,W",,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/11/2015,4.92,",,W",0.43,",,W,2400",0,",,W,",0,",,W,",,,58,",,W",49,",,W",60,",,W",70,",,W",13,",,W",18.1,",,W",1,",,W",,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/12/2015,5.59,",,W",0.01,",,W,2400",0,",,W,",0,",,W,",,,61,",,W",51,",,W",290,",,W",280,",,W",17,",,W",28,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/13/2015,10.74,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,58,",,W",46,",,W",290,",,W",280,",,W",19.9,",,W",36.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/14/2015,7.83,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,49,",,W",42,",,W",310,",,W",320,",,W",21,",,W",32,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/15/2015,4.7,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,58,",,W",39,",,W",240,",,W",250,",,W",13,",,W",21.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/16/2015,4.03,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,67,",,W",51,",,W",50,",,W",50,",,W",14.1,",,W",19.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/17/2015,6.26,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,52,",,W",40,",,W",60,",,W",50,",,W",17,",,W",21,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/18/2015,5.14,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,58,",,W",46,",,W",140,",,W",150,",,W",13,",,W",21,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/19/2015,5.59,",,W",1.25,",,W,2400",0,",,W,",0,",,W,",,,64,",,W",57,",,W",160,",,W",160,",,W",17,",,W",30,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/20/2015,5.82,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,64,",,W",46,",,W",290,",,W",320,",,W",15,",,W",21.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/21/2015,6.49,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,53,",,W",42,",,W",60,",,W",30,",,W",16.1,",,W",21.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/22/2015,6.26,",,W",0.03,",,W,2400",0,",,W,",0,",,W,",,,55,",,W",42,",,W",360,",,W",20,",,W",13,",,W",21,",,W",1,",,W",,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/23/2015,5.82,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,44,",,W",33,",,W",310,",,W",300,",,W",13,",,W",23,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/24/2015,3.8,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,46,",,W",32,",,W",260,",,W",250,",,W",12.1,",,W",16.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/25/2015,2.68,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,50,",,W",36,",,W",70,",,W",60,",,W",8.9,",,W",13,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/26/2015,2.91,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,60,",,W",41,",,W",180,",,W",160,",,W",8.1,",,W",14.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/27/2015,3.8,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,64,",,W",51,",,W",240,",,W",99,",,W",8.9,",,W",18.1,",,W",1,",,W",,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/28/2015,,,0.02,",,W,2400",0,",,W,",0,",,W,",,,64,",,W",45,",,W",,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/29/2015,,,0,",,W,2400",0,",,W,",0,",,W,",,,49,",,W",38,",,W",,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/30/2015,5.59,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,47,",,W",33,",,W",60,",,W",240,",,W",13,",,W",19,",,W",1,",,W",,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/1/2015,6.71,",,W",0.33,",,W,2400",0,",,W,",0,",,W,",,,51,",,W",44,",,W",110,",,W",110,",,W",12.1,",,W",19,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/2/2015,2.91,",,W",0.14,",,W,2400",0,",,W,",0,",,W,",,,57,",,W",46,",,W",270,",,W",260,",,W",8.9,",,W",17,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/3/2015,8.5,",,W",0,"T,,W,2400",0,",,W,",0,",,W,",,,55,",,W",44,",,W",290,",,W",300,",,W",16.1,",,W",27.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/4/2015,4.25,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,51,",,W",42,",,W",280,",,W",310,",,W",12.1,",,W",18.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/5/2015,2.24,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,51,",,W",40,",,W",260,",,W",250,",,W",8.9,",,W",12.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/6/2015,3.36,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,53,",,W",39,",,W",260,",,W",260,",,W",12.1,",,W",16.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/7/2015,3.8,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,54,",,W",42,",,W",350,",,W",270,",,W",10.1,",,W",16.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/8/2015,4.47,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,49,",,W",41,",,W",20,",,W",40,",,W",13,",,W",18.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/9/2015,4.25,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,55,",,W",40,",,W",170,",,W",190,",,W",13,",,W",21.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/10/2015,4.25,",,W",0,"T,,W,2400",0,",,W,",0,",,W,",,,60,",,W",51,",,W",260,",,W",270,",,W",12.1,",,W",18.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/11/2015,4.7,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,61,",,W",50,",,W",250,",,W",250,",,W",13,",,W",19.9,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/12/2015,2.01,",,W",0,"T,,W,2400",0,",,W,",0,",,W,",,,66,",,W",55,",,W",190,",,W",250,",,W",8.9,",,W",16.1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/13/2015,3.36,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,67,",,W",55,",,W",130,",,W",140,",,W",12.1,",,W",18.1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/14/2015,4.7,",,W",0.33,",,W,2400",0,",,W,",0,",,W,",,,67,",,W",53,",,W",160,",,W",180,",,W",13,",,W",19,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/15/2015,10.51,",,W",0.09,",,W,2400",0,",,W,",0,",,W,",,,68,",,W",53,",,W",290,",,W",310,",,W",21,",,W",34,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/16/2015,5.37,",,W",0.04,",,W,2400",0,",,W,",0,",,W,",,,53,",,W",46,",,W",360,",,W",350,",,W",14.1,",,W",21.9,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/17/2015,4.92,",,W",1.21,",,W,2400",0,",,W,",0,",,W,",,,59,",,W",50,",,W",170,",,W",170,",,W",12.1,",,W",18.1,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/18/2015,6.71,",,W",0,"T,,W,2400",0,",,W,",0,",,W,",,,57,",,W",38,",,W",310,",,W",320,",,W",17,",,W",25.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/19/2015,9.4,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,40,",,W",35,",,W",290,",,W",280,",,W",19.9,",,W",30,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/20/2015,6.04,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,43,",,W",34,",,W",310,",,W",320,",,W",17,",,W",25.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/21/2015,7.16,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,56,",,W",39,",,W",250,",,W",240,",,W",17,",,W",29.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/22/2015,4.92,",,W",0.19,",,W,2400",0,",,W,",0,",,W,",,,62,",,W",53,",,W",180,",,W",260,",,W",14.1,",,W",19.9,",,W",1,",,W",,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/23/2015,3.58,",,W",1.55,",,W,2400",0,",,W,",0,",,W,",,,64,",,W",52,",,W",180,",,W",170,",,W",10.1,",,W",17,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/24/2015,4.47,",,W",0.01,",,W,2400",0,",,W,",0,",,W,",,,72,",,W",63,",,W",270,",,W",210,",,W",15,",,W",27.1,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/25/2015,0.89,",,W",0.01,",,W,2400",0,",,W,",0,",,W,",,,66,",,W",57,",,W",310,",,W",310,",,W",8.1,",,W",12.1,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/26/2015,8.05,",,W",0,"T,,W,2400",0,",,W,",0,",,W,",,,59,",,W",47,",,W",40,",,W",40,",,W",15,",,W",21.9,",,W",1,",,W",,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/27/2015,5.82,",,W",0.12,",,W,2400",0,",,W,",0,",,W,",,,61,",,W",46,",,W",310,",,W",320,",,W",15,",,W",25.9,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/28/2015,8.28,",,W",0.03,",,W,2400",0,"T,,W,",0,",,W,",,,46,",,W",34,",,W",90,",,W",100,",,W",18.1,",,W",28,",,W",,,,,1,",,W",,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/29/2015,6.93,",,W",0.45,",,W,2400",0,"T,,W,",0,",,W,",,,46,",,W",34,",,W",100,",,W",120,",,W",18.1,",,W",23.9,",,W",1,",,W",,,1,",,W",,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/30/2015,4.03,",,W",0.19,",,W,2400",0,",,W,",0,",,W,",,,48,",,W",38,",,W",120,",,W",110,",,W",8.9,",,W",13,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/31/2015,5.37,",,W",0.03,",,W,2400",0,",,W,",0,",,W,",,,48,",,W",42,",,W",300,",,W",300,",,W",14.1,",,W",19.9,",,W",1,",,W",,,,,,,,
